x,y,h,is_building
417.000,55.000,0.00000,0
419.000,55.000,0.00000,0
421.000,55.000,0.00000,0
423.000,55.000,0.00000,0
425.000,55.000,0.00000,0
427.000,55.000,0.00000,0
429.000,55.000,0.00000,0
431.000,55.000,0.00000,0
433.000,55.000,0.00000,0
435.000,55.000,0.00000,0
437.000,55.000,0.00000,0
439.000,55.000,0.00000,0
441.000,55.000,0.00000,0
443.000,55.000,0.00000,0
445.000,55.000,0.00000,0
447.000,55.000,0.00000,0
449.000,55.000,0.00000,0
451.000,55.000,0.00000,0
453.000,55.000,0.00000,0
455.000,55.000,0.00000,0
457.000,55.000,0.00000,0
459.000,55.000,0.00000,0
461.000,55.000,0.00000,0
463.000,55.000,0.00000,0
465.000,55.000,0.00000,0
467.000,55.000,0.00000,0
469.000,55.000,0.00000,0
471.000,55.000,0.00000,0
473.000,55.000,0.00000,0
475.000,55.000,0.00000,0
477.000,55.000,0.00000,0
479.000,55.000,0.00000,0
481.000,55.000,0.00000,0
483.000,55.000,0.00000,0
485.000,55.000,0.00000,0
487.000,55.000,0.00000,0
489.000,55.000,0.00000,0
491.000,55.000,0.00000,0
493.000,55.000,0.00000,0
495.000,55.000,0.00000,0
497.000,55.000,0.00000,0
499.000,55.000,0.00000,0
1.000,57.000,1.39831,0
3.000,57.000,1.39065,0
5.000,57.000,1.39068,0
7.000,57.000,1.39070,0
9.000,57.000,1.39067,0
11.000,57.000,1.39058,0
13.000,57.000,1.39039,0
15.000,57.000,1.39009,0
17.000,57.000,1.38964,0
19.000,57.000,1.38900,0
21.000,57.000,1.38811,0
23.000,57.000,1.38691,0
25.000,57.000,1.38530,0
27.000,57.000,1.38320,0
29.000,57.000,1.38050,0
31.000,57.000,1.37710,0
33.000,57.000,1.37292,0
35.000,57.000,1.36785,0
37.000,57.000,1.36184,0
39.000,57.000,1.35482,0
41.000,57.000,1.34678,0
43.000,57.000,1.33774,0
45.000,57.000,1.32777,0
47.000,57.000,1.31696,0
49.000,57.000,1.30546,0
51.000,57.000,1.29341,0
53.000,57.000,1.28094,0
55.000,57.000,1.26816,0
57.000,57.000,1.25525,0
59.000,57.000,1.24228,0
61.000,57.000,1.22933,0
63.000,57.000,1.21666,0
65.000,57.000,1.20413,0
67.000,57.000,1.19160,0
69.000,57.000,1.17925,0
71.000,57.000,1.16718,0
73.000,57.000,1.15518,0
75.000,57.000,1.14320,0
77.000,57.000,1.13143,0
79.000,57.000,1.11989,0
81.000,57.000,1.10839,0
83.000,57.000,1.09691,0
85.000,57.000,1.08571,0
87.000,57.000,1.07474,0
89.000,57.000,1.06376,0
91.000,57.000,1.05294,0
93.000,57.000,1.04252,0
95.000,57.000,1.03221,0
97.000,57.000,1.02193,0
99.000,57.000,1.01202,0
101.000,57.000,1.00248,0
103.000,57.000,0.99296,0
105.000,57.000,0.98355,0
107.000,57.000,0.97463,0
109.000,57.000,0.96604,0
111.000,57.000,0.95741,0
113.000,57.000,0.94903,0
115.000,57.000,0.94107,0
117.000,57.000,0.93320,0
119.000,57.000,0.92510,0
121.000,57.000,0.91732,0
123.000,57.000,0.91176,0
125.000,57.000,0.94464,0
127.000,57.000,1.15532,0
129.000,57.000,1.31664,0
131.000,57.000,1.35732,0
133.000,57.000,1.35959,0
135.000,57.000,1.34246,0
137.000,57.000,1.32507,0
139.000,57.000,1.31390,0
141.000,57.000,1.30823,0
143.000,57.000,1.30131,0
145.000,57.000,1.28374,0
147.000,57.000,1.24023,0
149.000,57.000,1.16704,0
151.000,57.000,0.93506,0
153.000,57.000,0.84405,0
155.000,57.000,0.86876,0
157.000,57.000,0.86359,0
159.000,57.000,0.84505,0
161.000,57.000,0.82027,0
163.000,57.000,0.79739,0
165.000,57.000,0.77678,0
167.000,57.000,0.75769,0
169.000,57.000,0.73356,0
171.000,57.000,0.65377,0
173.000,57.000,0.58007,0
175.000,57.000,0.52653,0
177.000,57.000,0.48840,0
179.000,57.000,0.46061,0
181.000,57.000,0.43984,0
183.000,57.000,0.42200,0
185.000,57.000,0.40515,0
187.000,57.000,0.38781,0
189.000,57.000,0.36853,0
191.000,57.000,0.34569,0
193.000,57.000,0.31747,0
195.000,57.000,0.28154,0
197.000,57.000,0.20460,0
199.000,57.000,0.23315,0
201.000,57.000,0.00000,1
203.000,57.000,0.00000,1
205.000,57.000,0.00000,1
207.000,57.000,0.00000,1
209.000,57.000,0.00000,1
211.000,57.000,0.00000,1
213.000,57.000,0.00000,1
215.000,57.000,0.00000,1
217.000,57.000,0.00000,1
219.000,57.000,0.00000,1
221.000,57.000,0.00000,0
223.000,57.000,0.00000,0
225.000,57.000,0.00000,0
227.000,57.000,0.00000,0
229.000,57.000,0.00000,0
231.000,57.000,0.00000,0
233.000,57.000,0.00000,0
235.000,57.000,0.00000,0
237.000,57.000,0.00000,0
239.000,57.000,0.00000,0
241.000,57.000,0.00000,0
243.000,57.000,0.00000,0
245.000,57.000,0.00000,0
247.000,57.000,0.00000,0
249.000,57.000,0.00000,0
251.000,57.000,0.00000,0
253.000,57.000,0.00000,0
255.000,57.000,0.00000,0
257.000,57.000,0.00000,0
259.000,57.000,0.00000,0
261.000,57.000,0.00000,0
263.000,57.000,0.00000,0
265.000,57.000,0.00000,0
267.000,57.000,0.00000,0
269.000,57.000,0.00000,0
271.000,57.000,0.00000,0
273.000,57.000,0.00000,0
275.000,57.000,0.00000,0
277.000,57.000,0.00000,0
279.000,57.000,0.00000,0
281.000,57.000,0.00000,0
283.000,57.000,0.00000,0
285.000,57.000,0.00000,0
287.000,57.000,0.00000,0
289.000,57.000,0.00000,0
291.000,57.000,0.00000,0
293.000,57.000,0.00000,0
295.000,57.000,0.00000,0
297.000,57.000,0.00000,0
299.000,57.000,0.00000,0
301.000,57.000,0.00000,0
303.000,57.000,0.00000,0
305.000,57.000,0.00000,0
307.000,57.000,0.00000,0
309.000,57.000,0.00000,0
311.000,57.000,0.00000,0
313.000,57.000,0.00000,0
315.000,57.000,0.00000,0
317.000,57.000,0.00000,0
319.000,57.000,0.00000,0
321.000,57.000,0.00000,1
323.000,57.000,0.00000,1
325.000,57.000,0.00000,1
327.000,57.000,0.00000,1
329.000,57.000,0.00000,1
331.000,57.000,0.00000,1
333.000,57.000,0.00000,1
335.000,57.000,0.00000,1
337.000,57.000,0.00000,1
339.000,57.000,0.00000,1
341.000,57.000,0.00000,1
343.000,57.000,0.00000,1
345.000,57.000,0.00000,1
347.000,57.000,0.00000,1
349.000,57.000,0.00000,1
351.000,57.000,0.00000,1
353.000,57.000,0.00000,1
355.000,57.000,0.00000,1
357.000,57.000,0.00000,1
359.000,57.000,0.00000,1
361.000,57.000,0.00000,0
363.000,57.000,0.00000,0
365.000,57.000,0.00000,0
367.000,57.000,0.00000,0
369.000,57.000,0.00000,0
371.000,57.000,0.00000,0
373.000,57.000,0.00000,0
375.000,57.000,0.00000,0
377.000,57.000,0.00000,0
379.000,57.000,0.00000,0
381.000,57.000,0.00000,0
383.000,57.000,0.00000,0
385.000,57.000,0.00000,0
387.000,57.000,0.00000,0
389.000,57.000,0.00000,0
391.000,57.000,0.00000,0
393.000,57.000,0.00000,0
395.000,57.000,0.00000,0
397.000,57.000,0.00000,0
399.000,57.000,0.00000,0
401.000,57.000,0.00000,0
403.000,57.000,0.00000,0
405.000,57.000,0.00000,0
407.000,57.000,0.00000,0
409.000,57.000,0.00000,0
411.000,57.000,0.00000,0
413.000,57.000,0.00000,0
415.000,57.000,0.00000,0
417.000,57.000,0.00000,0
419.000,57.000,0.00000,0
421.000,57.000,0.00000,0
423.000,57.000,0.00000,0
425.000,57.000,0.00000,0
427.000,57.000,0.00000,0
429.000,57.000,0.00000,0
431.000,57.000,0.00000,0
433.000,57.000,0.00000,0
435.000,57.000,0.00000,0
437.000,57.000,0.00000,0
439.000,57.000,0.00000,0
441.000,57.000,0.00000,0
443.000,57.000,0.00000,0
445.000,57.000,0.00000,0
447.000,57.000,0.00000,0
449.000,57.000,0.00000,0
451.000,57.000,0.00000,0
453.000,57.000,0.00000,0
455.000,57.000,0.00000,0
457.000,57.000,0.00000,0
459.000,57.000,0.00000,0
461.000,57.000,0.00000,0
463.000,57.000,0.00000,0
465.000,57.000,0.00000,0
467.000,57.000,0.00000,0
469.000,57.000,0.00000,0
471.000,57.000,0.00000,0
473.000,57.000,0.00000,0
475.000,57.000,0.00000,0
477.000,57.000,0.00000,0
479.000,57.000,0.00000,0
481.000,57.000,0.00000,0
483.000,57.000,0.00000,0
485.000,57.000,0.00000,0
487.000,57.000,0.00000,0
489.000,57.000,0.00000,0
491.000,57.000,0.00000,0
493.000,57.000,0.00000,0
495.000,57.000,0.00000,0
497.000,57.000,0.00000,0
499.000,57.000,0.00000,0
1.000,59.000,1.39831,0
3.000,59.000,1.39065,0
5.000,59.000,1.39068,0
7.000,59.000,1.39070,0
9.000,59.000,1.39067,0
11.000,59.000,1.39058,0
13.000,59.000,1.39039,0
15.000,59.000,1.39009,0
17.000,59.000,1.38964,0
19.000,59.000,1.38900,0
21.000,59.000,1.38811,0
23.000,59.000,1.38691,0
25.000,59.000,1.38530,0
27.000,59.000,1.38320,0
29.000,59.000,1.38050,0
31.000,59.000,1.37710,0
33.000,59.000,1.37292,0
35.000,59.000,1.36785,0
37.000,59.000,1.36184,0
39.000,59.000,1.35482,0
41.000,59.000,1.34678,0
43.000,59.000,1.33774,0
45.000,59.000,1.32777,0
47.000,59.000,1.31696,0
49.000,59.000,1.30546,0
51.000,59.000,1.29341,0
53.000,59.000,1.28094,0
55.000,59.000,1.26816,0
57.000,59.000,1.25525,0
59.000,59.000,1.24228,0
61.000,59.000,1.22933,0
63.000,59.000,1.21666,0
65.000,59.000,1.20413,0
67.000,59.000,1.19160,0
69.000,59.000,1.17925,0
71.000,59.000,1.16718,0
73.000,59.000,1.15518,0
75.000,59.000,1.14320,0
77.000,59.000,1.13143,0
79.000,59.000,1.11989,0
81.000,59.000,1.10839,0
83.000,59.000,1.09691,0
85.000,59.000,1.08571,0
87.000,59.000,1.07474,0
89.000,59.000,1.06376,0
91.000,59.000,1.05294,0
93.000,59.000,1.04252,0
95.000,59.000,1.03221,0
97.000,59.000,1.02193,0
99.000,59.000,1.01202,0
101.000,59.000,1.00248,0
103.000,59.000,0.99296,0
105.000,59.000,0.98354,0
107.000,59.000,0.97463,0
109.000,59.000,0.96604,0
111.000,59.000,0.95741,0
113.000,59.000,0.94904,0
115.000,59.000,0.94107,0
117.000,59.000,0.93318,0
119.000,59.000,0.92503,0
121.000,59.000,0.91723,0
123.000,59.000,0.91257,0
125.000,59.000,0.94767,0
127.000,59.000,1.15165,0
129.000,59.000,1.30570,0
131.000,59.000,1.34868,0
133.000,59.000,1.35467,0
135.000,59.000,1.34738,0
137.000,59.000,1.33422,0
139.000,59.000,1.32643,0
141.000,59.000,1.32232,0
143.000,59.000,1.31833,0
145.000,59.000,1.30391,0
147.000,59.000,1.25409,0
149.000,59.000,1.12889,0
151.000,59.000,0.73182,0
153.000,59.000,0.69889,0
155.000,59.000,0.80358,0
157.000,59.000,0.83469,0
159.000,59.000,0.82880,0
161.000,59.000,0.80653,0
163.000,59.000,0.78607,0
165.000,59.000,0.76531,0
167.000,59.000,0.74304,0
169.000,59.000,0.70653,0
171.000,59.000,0.50169,0
173.000,59.000,0.43048,0
175.000,59.000,0.39917,0
177.000,59.000,0.38406,0
179.000,59.000,0.37558,0
181.000,59.000,0.37176,0
183.000,59.000,0.36806,0
185.000,59.000,0.36255,0
187.000,59.000,0.35326,0
189.000,59.000,0.33909,0
191.000,59.000,0.31912,0
193.000,59.000,0.29206,0
195.000,59.000,0.25621,0
197.000,59.000,0.17686,0
199.000,59.000,0.16147,0
201.000,59.000,0.00000,1
203.000,59.000,0.00000,1
205.000,59.000,0.00000,1
207.000,59.000,0.00000,1
209.000,59.000,0.00000,1
211.000,59.000,0.00000,1
213.000,59.000,0.00000,1
215.000,59.000,0.00000,1
217.000,59.000,0.00000,1
219.000,59.000,0.00000,1
221.000,59.000,0.00000,0
223.000,59.000,0.00000,0
225.000,59.000,0.00000,0
227.000,59.000,0.00000,0
229.000,59.000,0.00000,0
231.000,59.000,0.00000,0
233.000,59.000,0.00000,0
235.000,59.000,0.00000,0
237.000,59.000,0.00000,0
239.000,59.000,0.00000,0
241.000,59.000,0.00000,0
243.000,59.000,0.00000,0
245.000,59.000,0.00000,0
247.000,59.000,0.00000,0
249.000,59.000,0.00000,0
251.000,59.000,0.00000,0
253.000,59.000,0.00000,0
255.000,59.000,0.00000,0
257.000,59.000,0.00000,0
259.000,59.000,0.00000,0
261.000,59.000,0.00000,0
263.000,59.000,0.00000,0
265.000,59.000,0.00000,0
267.000,59.000,0.00000,0
269.000,59.000,0.00000,0
271.000,59.000,0.00000,0
273.000,59.000,0.00000,0
275.000,59.000,0.00000,0
277.000,59.000,0.00000,0
279.000,59.000,0.00000,0
281.000,59.000,0.00000,0
283.000,59.000,0.00000,0
285.000,59.000,0.00000,0
287.000,59.000,0.00000,0
289.000,59.000,0.00000,0
291.000,59.000,0.00000,0
293.000,59.000,0.00000,0
295.000,59.000,0.00000,0
297.000,59.000,0.00000,0
299.000,59.000,0.00000,0
301.000,59.000,0.00000,0
303.000,59.000,0.00000,0
305.000,59.000,0.00000,0
307.000,59.000,0.00000,0
309.000,59.000,0.00000,0
311.000,59.000,0.00000,0
313.000,59.000,0.00000,0
315.000,59.000,0.00000,0
317.000,59.000,0.00000,0
319.000,59.000,0.00000,0
321.000,59.000,0.00000,1
323.000,59.000,0.00000,1
325.000,59.000,0.00000,1
327.000,59.000,0.00000,1
329.000,59.000,0.00000,1
331.000,59.000,0.00000,1
333.000,59.000,0.00000,1
335.000,59.000,0.00000,1
337.000,59.000,0.00000,1
339.000,59.000,0.00000,1
341.000,59.000,0.00000,1
343.000,59.000,0.00000,1
345.000,59.000,0.00000,1
347.000,59.000,0.00000,1
349.000,59.000,0.00000,1
351.000,59.000,0.00000,1
353.000,59.000,0.00000,1
355.000,59.000,0.00000,1
357.000,59.000,0.00000,1
359.000,59.000,0.00000,1
361.000,59.000,0.00000,0
363.000,59.000,0.00000,0
365.000,59.000,0.00000,0
367.000,59.000,0.00000,0
369.000,59.000,0.00000,0
371.000,59.000,0.00000,0
373.000,59.000,0.00000,0
375.000,59.000,0.00000,0
377.000,59.000,0.00000,0
379.000,59.000,0.00000,0
381.000,59.000,0.00000,0
383.000,59.000,0.00000,0
385.000,59.000,0.00000,0
387.000,59.000,0.00000,0
389.000,59.000,0.00000,0
391.000,59.000,0.00000,0
393.000,59.000,0.00000,0
395.000,59.000,0.00000,0
397.000,59.000,0.00000,0
399.000,59.000,0.00000,0
401.000,59.000,0.00000,0
403.000,59.000,0.00000,0
405.000,59.000,0.00000,0
407.000,59.000,0.00000,0
409.000,59.000,0.00000,0
411.000,59.000,0.00000,0
413.000,59.000,0.00000,0
415.000,59.000,0.00000,0
417.000,59.000,0.00000,0
419.000,59.000,0.00000,0
421.000,59.000,0.00000,0
423.000,59.000,0.00000,0
425.000,59.000,0.00000,0
427.000,59.000,0.00000,0
429.000,59.000,0.00000,0
431.000,59.000,0.00000,0
433.000,59.000,0.00000,0
435.000,59.000,0.00000,0
437.000,59.000,0.00000,0
439.000,59.000,0.00000,0
441.000,59.000,0.00000,0
443.000,59.000,0.00000,0
445.000,59.000,0.00000,0
447.000,59.000,0.00000,0
449.000,59.000,0.00000,0
451.000,59.000,0.00000,0
453.000,59.000,0.00000,0
455.000,59.000,0.00000,0
457.000,59.000,0.00000,0
459.000,59.000,0.00000,0
461.000,59.000,0.00000,0
463.000,59.000,0.00000,0
465.000,59.000,0.00000,0
467.000,59.000,0.00000,0
469.000,59.000,0.00000,0
471.000,59.000,0.00000,0
473.000,59.000,0.00000,0
475.000,59.000,0.00000,0
477.000,59.000,0.00000,0
479.000,59.000,0.00000,0
481.000,59.000,0.00000,0
483.000,59.000,0.00000,0
485.000,59.000,0.00000,0
487.000,59.000,0.00000,0
489.000,59.000,0.00000,0
491.000,59.000,0.00000,0
493.000,59.000,0.00000,0
495.000,59.000,0.00000,0
497.000,59.000,0.00000,0
499.000,59.000,0.00000,0
1.000,61.000,1.39831,0
3.000,61.000,1.39065,0
5.000,61.000,1.39068,0
7.000,61.000,1.39070,0
9.000,61.000,1.39067,0
11.000,61.000,1.39058,0
13.000,61.000,1.39039,0
15.000,61.000,1.39009,0
17.000,61.000,1.38964,0
19.000,61.000,1.38900,0
21.000,61.000,1.38811,0
23.000,61.000,1.38691,0
25.000,61.000,1.38530,0
27.000,61.000,1.38320,0
29.000,61.000,1.38050,0
31.000,61.000,1.37710,0
33.000,61.000,1.37292,0
35.000,61.000,1.36785,0
37.000,61.000,1.36184,0
39.000,61.000,1.35482,0
41.000,61.000,1.34678,0
43.000,61.000,1.33774,0
45.000,61.000,1.32777,0
47.000,61.000,1.31696,0
49.000,61.000,1.30546,0
51.000,61.000,1.29341,0
53.000,61.000,1.28094,0
55.000,61.000,1.26816,0
57.000,61.000,1.25525,0
59.000,61.000,1.24228,0
61.000,61.000,1.22933,0
63.000,61.000,1.21666,0
65.000,61.000,1.20413,0
67.000,61.000,1.19160,0
69.000,61.000,1.17925,0
71.000,61.000,1.16718,0
73.000,61.000,1.15518,0
75.000,61.000,1.14320,0
77.000,61.000,1.13143,0
79.000,61.000,1.11989,0
81.000,61.000,1.10839,0
83.000,61.000,1.09691,0
85.000,61.000,1.08571,0
87.000,61.000,1.07474,0
89.000,61.000,1.06376,0
91.000,61.000,1.05294,0
93.000,61.000,1.04252,0
95.000,61.000,1.03221,0
97.000,61.000,1.02193,0
99.000,61.000,1.01202,0
101.000,61.000,1.00248,0
103.000,61.000,0.99296,0
105.000,61.000,0.98354,0
107.000,61.000,0.97463,0
109.000,61.000,0.96604,0
111.000,61.000,0.95741,0
113.000,61.000,0.94905,0
115.000,61.000,0.94107,0
117.000,61.000,0.93314,0
119.000,61.000,0.92499,0
121.000,61.000,0.91710,0
123.000,61.000,0.91380,0
125.000,61.000,0.95297,0
127.000,61.000,1.14755,0
129.000,61.000,1.29046,0
131.000,61.000,1.33689,0
133.000,61.000,1.34824,0
135.000,61.000,1.34675,0
137.000,61.000,1.34011,0
139.000,61.000,1.33528,0
141.000,61.000,1.33530,0
143.000,61.000,1.33986,0
145.000,61.000,1.34364,0
147.000,61.000,1.31938,0
149.000,61.000,1.34032,0
151.000,61.000,0.00000,1
153.000,61.000,0.00000,1
155.000,61.000,0.00000,1
157.000,61.000,0.00000,1
159.000,61.000,0.00000,1
161.000,61.000,0.00000,1
163.000,61.000,0.00000,1
165.000,61.000,0.00000,1
167.000,61.000,0.00000,1
169.000,61.000,0.00000,1
171.000,61.000,0.14080,0
173.000,61.000,0.21982,0
175.000,61.000,0.25317,0
177.000,61.000,0.28787,0
179.000,61.000,0.30463,0
181.000,61.000,0.31306,0
183.000,61.000,0.31926,0
185.000,61.000,0.32017,0
187.000,61.000,0.31627,0
189.000,61.000,0.30583,0
191.000,61.000,0.28783,0
193.000,61.000,0.26172,0
195.000,61.000,0.22474,0
197.000,61.000,0.15617,0
199.000,61.000,0.06158,0
201.000,61.000,0.00432,0
203.000,61.000,0.00013,0
205.000,61.000,0.00000,0
207.000,61.000,0.00000,0
209.000,61.000,0.00000,0
211.000,61.000,0.00000,0
213.000,61.000,0.00000,0
215.000,61.000,0.00000,0
217.000,61.000,0.00000,0
219.000,61.000,0.00000,0
221.000,61.000,0.00000,0
223.000,61.000,0.00000,0
225.000,61.000,0.00000,0
227.000,61.000,0.00000,0
229.000,61.000,0.00000,0
231.000,61.000,0.00000,0
233.000,61.000,0.00000,0
235.000,61.000,0.00000,0
237.000,61.000,0.00000,0
239.000,61.000,0.00000,0
241.000,61.000,0.00000,0
243.000,61.000,0.00000,0
245.000,61.000,0.00000,0
247.000,61.000,0.00000,0
249.000,61.000,0.00000,0
251.000,61.000,0.00000,1
253.000,61.000,0.00000,1
255.000,61.000,0.00000,1
257.000,61.000,0.00000,1
259.000,61.000,0.00000,1
261.000,61.000,0.00000,1
263.000,61.000,0.00000,1
265.000,61.000,0.00000,1
267.000,61.000,0.00000,1
269.000,61.000,0.00000,1
271.000,61.000,0.00000,0
273.000,61.000,0.00000,0
275.000,61.000,0.00000,0
277.000,61.000,0.00000,0
279.000,61.000,0.00000,0
281.000,61.000,0.00000,0
283.000,61.000,0.00000,0
285.000,61.000,0.00000,0
287.000,61.000,0.00000,0
289.000,61.000,0.00000,0
291.000,61.000,0.00000,0
293.000,61.000,0.00000,0
295.000,61.000,0.00000,0
297.000,61.000,0.00000,0
299.000,61.000,0.00000,0
301.000,61.000,0.00000,0
303.000,61.000,0.00000,0
305.000,61.000,0.00000,0
307.000,61.000,0.00000,0
309.000,61.000,0.00000,0
311.000,61.000,0.00000,0
313.000,61.000,0.00000,0
315.000,61.000,0.00000,0
317.000,61.000,0.00000,0
319.000,61.000,0.00000,0
321.000,61.000,0.00000,1
323.000,61.000,0.00000,1
325.000,61.000,0.00000,1
327.000,61.000,0.00000,1
329.000,61.000,0.00000,1
331.000,61.000,0.00000,1
333.000,61.000,0.00000,1
335.000,61.000,0.00000,1
337.000,61.000,0.00000,1
339.000,61.000,0.00000,1
341.000,61.000,0.00000,1
343.000,61.000,0.00000,1
345.000,61.000,0.00000,1
347.000,61.000,0.00000,1
349.000,61.000,0.00000,1
351.000,61.000,0.00000,1
353.000,61.000,0.00000,1
355.000,61.000,0.00000,1
357.000,61.000,0.00000,1
359.000,61.000,0.00000,1
361.000,61.000,0.00000,0
363.000,61.000,0.00000,0
365.000,61.000,0.00000,0
367.000,61.000,0.00000,0
369.000,61.000,0.00000,0
371.000,61.000,0.00000,0
373.000,61.000,0.00000,0
375.000,61.000,0.00000,0
377.000,61.000,0.00000,0
379.000,61.000,0.00000,0
381.000,61.000,0.00000,0
383.000,61.000,0.00000,0
385.000,61.000,0.00000,0
387.000,61.000,0.00000,0
389.000,61.000,0.00000,0
391.000,61.000,0.00000,0
393.000,61.000,0.00000,0
395.000,61.000,0.00000,0
397.000,61.000,0.00000,0
399.000,61.000,0.00000,0
401.000,61.000,0.00000,0
403.000,61.000,0.00000,0
405.000,61.000,0.00000,0
407.000,61.000,0.00000,0
409.000,61.000,0.00000,0
411.000,61.000,0.00000,0
413.000,61.000,0.00000,0
415.000,61.000,0.00000,0
417.000,61.000,0.00000,0
419.000,61.000,0.00000,0
421.000,61.000,0.00000,0
423.000,61.000,0.00000,0
425.000,61.000,0.00000,0
427.000,61.000,0.00000,0
429.000,61.000,0.00000,0
431.000,61.000,0.00000,0
433.000,61.000,0.00000,0
435.000,61.000,0.00000,0
437.000,61.000,0.00000,0
439.000,61.000,0.00000,0
441.000,61.000,0.00000,0
443.000,61.000,0.00000,0
445.000,61.000,0.00000,0
447.000,61.000,0.00000,0
449.000,61.000,0.00000,0
451.000,61.000,0.00000,0
453.000,61.000,0.00000,0
455.000,61.000,0.00000,0
457.000,61.000,0.00000,0
459.000,61.000,0.00000,0
461.000,61.000,0.00000,0
463.000,61.000,0.00000,0
465.000,61.000,0.00000,0
467.000,61.000,0.00000,0
469.000,61.000,0.00000,0
471.000,61.000,0.00000,0
473.000,61.000,0.00000,0
475.000,61.000,0.00000,0
477.000,61.000,0.00000,0
479.000,61.000,0.00000,0
481.000,61.000,0.00000,0
483.000,61.000,0.00000,0
485.000,61.000,0.00000,0
487.000,61.000,0.00000,0
489.000,61.000,0.00000,0
491.000,61.000,0.00000,0
493.000,61.000,0.00000,0
495.000,61.000,0.00000,0
497.000,61.000,0.00000,0
499.000,61.000,0.00000,0
1.000,63.000,1.39831,0
3.000,63.000,1.39065,0
5.000,63.000,1.39068,0
7.000,63.000,1.39070,0
9.000,63.000,1.39067,0
11.000,63.000,1.39058,0
13.000,63.000,1.39039,0
15.000,63.000,1.39009,0
17.000,63.000,1.38964,0
19.000,63.000,1.38900,0
21.000,63.000,1.38811,0
23.000,63.000,1.38691,0
25.000,63.000,1.38530,0
27.000,63.000,1.38320,0
29.000,63.000,1.38050,0
31.000,63.000,1.37710,0
33.000,63.000,1.37292,0
35.000,63.000,1.36785,0
37.000,63.000,1.36184,0
39.000,63.000,1.35482,0
41.000,63.000,1.34678,0
43.000,63.000,1.33774,0
45.000,63.000,1.32777,0
47.000,63.000,1.31696,0
49.000,63.000,1.30546,0
51.000,63.000,1.29341,0
53.000,63.000,1.28094,0
55.000,63.000,1.26816,0
57.000,63.000,1.25525,0
59.000,63.000,1.24228,0
61.000,63.000,1.22933,0
63.000,63.000,1.21666,0
65.000,63.000,1.20413,0
67.000,63.000,1.19160,0
69.000,63.000,1.17925,0
71.000,63.000,1.16718,0
73.000,63.000,1.15518,0
75.000,63.000,1.14320,0
77.000,63.000,1.13143,0
79.000,63.000,1.11989,0
81.000,63.000,1.10839,0
83.000,63.000,1.09691,0
85.000,63.000,1.08571,0
87.000,63.000,1.07474,0
89.000,63.000,1.06376,0
91.000,63.000,1.05294,0
93.000,63.000,1.04252,0
95.000,63.000,1.03221,0
97.000,63.000,1.02193,0
99.000,63.000,1.01202,0
101.000,63.000,1.00248,0
103.000,63.000,0.99296,0
105.000,63.000,0.98354,0
107.000,63.000,0.97463,0
109.000,63.000,0.96604,0
111.000,63.000,0.95740,0
113.000,63.000,0.94906,0
115.000,63.000,0.94107,0
117.000,63.000,0.93309,0
119.000,63.000,0.92501,0
121.000,63.000,0.91694,0
123.000,63.000,0.91541,0
125.000,63.000,0.96118,0
127.000,63.000,1.14338,0
129.000,63.000,1.27100,0
131.000,63.000,1.31989,0
133.000,63.000,1.33812,0
135.000,63.000,1.34420,0
137.000,63.000,1.34367,0
139.000,63.000,1.34134,0
141.000,63.000,1.34188,0
143.000,63.000,1.34659,0
145.000,63.000,1.35048,0
147.000,63.000,1.32143,0
149.000,63.000,1.35431,0
151.000,63.000,0.00000,1
153.000,63.000,0.00000,1
155.000,63.000,0.00000,1
157.000,63.000,0.00000,1
159.000,63.000,0.00000,1
161.000,63.000,0.00000,1
163.000,63.000,0.00000,1
165.000,63.000,0.00000,1
167.000,63.000,0.00000,1
169.000,63.000,0.00000,1
171.000,63.000,0.05616,0
173.000,63.000,0.12034,0
175.000,63.000,0.15890,0
177.000,63.000,0.19862,0
179.000,63.000,0.23380,0
181.000,63.000,0.26125,0
183.000,63.000,0.27681,0
185.000,63.000,0.28090,0
187.000,63.000,0.27860,0
189.000,63.000,0.26948,0
191.000,63.000,0.25238,0
193.000,63.000,0.22636,0
195.000,63.000,0.18364,0
197.000,63.000,0.10001,0
199.000,63.000,0.01517,0
201.000,63.000,0.00053,0
203.000,63.000,0.00000,0
205.000,63.000,0.00000,0
207.000,63.000,0.00000,0
209.000,63.000,0.00000,0
211.000,63.000,0.00000,0
213.000,63.000,0.00000,0
215.000,63.000,0.00000,0
217.000,63.000,0.00000,0
219.000,63.000,0.00000,0
221.000,63.000,0.00000,0
223.000,63.000,0.00000,0
225.000,63.000,0.00000,0
227.000,63.000,0.00000,0
229.000,63.000,0.00000,0
231.000,63.000,0.00000,0
233.000,63.000,0.00000,0
235.000,63.000,0.00000,0
237.000,63.000,0.00000,0
239.000,63.000,0.00000,0
241.000,63.000,0.00000,0
243.000,63.000,0.00000,0
245.000,63.000,0.00000,0
247.000,63.000,0.00000,0
249.000,63.000,0.00000,0
251.000,63.000,0.00000,1
253.000,63.000,0.00000,1
255.000,63.000,0.00000,1
257.000,63.000,0.00000,1
259.000,63.000,0.00000,1
261.000,63.000,0.00000,1
263.000,63.000,0.00000,1
265.000,63.000,0.00000,1
267.000,63.000,0.00000,1
269.000,63.000,0.00000,1
271.000,63.000,0.00000,0
273.000,63.000,0.00000,0
275.000,63.000,0.00000,0
277.000,63.000,0.00000,0
279.000,63.000,0.00000,0
